report_date,ad_set_id,ad_set_name,spend,impressions,clicks
12/15/2024,202,Retargeting - Cart Abandoners,1720.96,245580.0,9399
12/16/2024,202,Retargeting - Cart Abandoners,1899.27,323934.0,6086
12/17/2024,202,Retargeting - Cart Abandoners,1130.47,203106.0,4175
12/18/2024,202,Retargeting - Cart Abandoners,1820.57,270655.0,6050
12/19/2024,202,Retargeting - Cart Abandoners,1189.38,142734.0,5103
12/20/2024,202,Retargeting - Cart Abandoners,1366.25,152602.0,4711
12/21/2024,202,Retargeting - Cart Abandoners,1049.7,208101.0,5160
12/22/2024,202,Retargeting - Cart Abandoners,1494.18,272630.0,6588
12/23/2024,202,Retargeting - Cart Abandoners,1182.45,176350.0,3233
12/24/2024,202,Retargeting - Cart Abandoners,1603.3,255631.0,7236
12/25/2024,202,Retargeting - Cart Abandoners,1312.03,187964.0,4535
12/26/2024,202,Retargeting - Cart Abandoners,1719.42,291047.0,7513
12/27/2024,202,Retargeting - Cart Abandoners,1526.61,283478.0,4826
12/28/2024,202,Retargeting - Cart Abandoners,1294.26,143848.0,3235
12/29/2024,202,Retargeting - Cart Abandoners,1386.14,245636.0,4157
12/30/2024,202,Retargeting - Cart Abandoners,1835.3,286474.0,10379
12/31/2024,202,Retargeting - Cart Abandoners,1626.99,185513.0,5032
01/01/2025,202,Retargeting - Cart Abandoners,1061.82,124924.0,3128
01/02/2025,202,Retargeting - Cart Abandoners,798.5,104008.0,1106
01/03/2025,202,Retargeting - Cart Abandoners,660.22,117906.0,2506
01/04/2025,202,Retargeting - Cart Abandoners,815.64,103828.0,3092
01/05/2025,202,Retargeting - Cart Abandoners,805.71,140556.0,4614
01/06/2025,202,Retargeting - Cart Abandoners,704.77,138642.0,2323
01/07/2025,202,Retargeting - Cart Abandoners,845.53,146656.0,3377
01/08/2025,202,Retargeting - Cart Abandoners,596.41,83138.0,2023
01/09/2025,202,Retargeting - Cart Abandoners,1030.32,169061.0,6482
01/10/2025,202,Retargeting - Cart Abandoners,972.23,145071.0,3047
01/11/2025,202,Retargeting - Cart Abandoners,666.94,118768.0,4093
01/12/2025,202,Retargeting - Cart Abandoners,705.06,126094.0,3219
01/13/2025,202,Retargeting - Cart Abandoners,846.8,128977.0,1366
01/14/2025,202,Retargeting - Cart Abandoners,703.95,126536.0,3092
01/15/2025,202,Retargeting - Cart Abandoners,956.95,136005.0,4842
01/16/2025,202,Retargeting - Cart Abandoners,1070.26,141862.0,4990
01/17/2025,202,Retargeting - Cart Abandoners,915.31,123633.0,1640
01/18/2025,202,Retargeting - Cart Abandoners,1046.88,166046.0,2353
01/19/2025,202,Retargeting - Cart Abandoners,1055.87,174840.0,6216
01/20/2025,202,Retargeting - Cart Abandoners,1095.34,214841.0,2515
01/21/2025,202,Retargeting - Cart Abandoners,716.4,97905.0,3331
01/22/2025,202,Retargeting - Cart Abandoners,942.08,148117.0,4694
01/23/2025,202,Retargeting - Cart Abandoners,741.1,97748.0,1447
01/24/2025,202,Retargeting - Cart Abandoners,815.36,144712.0,5263
01/25/2025,202,Retargeting - Cart Abandoners,1056.37,166314.0,2035
01/26/2025,202,Retargeting - Cart Abandoners,781.8,84041.0,856
01/27/2025,202,Retargeting - Cart Abandoners,741.12,125660.0,4673
01/28/2025,202,Retargeting - Cart Abandoners,740.42,142466.0,5064
01/29/2025,202,Retargeting - Cart Abandoners,832.89,150992.0,2513
01/30/2025,202,Retargeting - Cart Abandoners,768.8,146210.0,4483
01/31/2025,202,Retargeting - Cart Abandoners,1047.13,207131.0,3399
02/01/2025,202,Retargeting - Cart Abandoners,849.97,155178.0,6132
02/02/2025,202,Retargeting - Cart Abandoners,781.97,122169.0,4312
02/03/2025,202,Retargeting - Cart Abandoners,915.85,176325.0,6340
02/04/2025,202,Retargeting - Cart Abandoners,661.03,126630.0,4625
02/05/2025,202,Retargeting - Cart Abandoners,954.16,135559.0,3526
02/06/2025,202,Retargeting - Cart Abandoners,813.22,138737.0,2646
02/07/2025,202,Retargeting - Cart Abandoners,994.24,130085.0,3141
02/08/2025,202,Retargeting - Cart Abandoners,1025.73,193048.0,6402
02/09/2025,202,Retargeting - Cart Abandoners,782.09,111713.0,3223
02/10/2025,202,Retargeting - Cart Abandoners,661.59,121124.0,1596
02/11/2025,202,Retargeting - Cart Abandoners,967.93,188048.0,7226
02/12/2025,202,Retargeting - Cart Abandoners,670.79,92709.0,3161
02/13/2025,202,Retargeting - Cart Abandoners,953.97,111217.0,4396
02/14/2025,202,Retargeting - Cart Abandoners,946.09,170303.0,6491
02/15/2025,202,Retargeting - Cart Abandoners,883.7,130829.0,3923
02/16/2025,202,Retargeting - Cart Abandoners,684.42,88343.0,2889
02/17/2025,202,Retargeting - Cart Abandoners,653.71,82968.0,2153
02/18/2025,202,Retargeting - Cart Abandoners,618.21,87348.0,2882
02/19/2025,202,Retargeting - Cart Abandoners,769.4,114308.0,1584
02/20/2025,202,Retargeting - Cart Abandoners,983.14,119465.0,2138
02/21/2025,202,Retargeting - Cart Abandoners,971.11,99265.0,2633
02/22/2025,202,Retargeting - Cart Abandoners,828.71,136315.0,2132
02/23/2025,202,Retargeting - Cart Abandoners,717.8,77113.0,3008
02/24/2025,202,Retargeting - Cart Abandoners,1021.31,177387.0,6443
02/25/2025,202,Retargeting - Cart Abandoners,1014.17,197828.0,3118
02/26/2025,202,Retargeting - Cart Abandoners,734.81,138491.0,1957
02/27/2025,202,Retargeting - Cart Abandoners,662.8,100956.0,1236
02/28/2025,202,Retargeting - Cart Abandoners,726.93,144932.0,5534
03/01/2025,202,Retargeting - Cart Abandoners,1253.97,213293.0,8064
03/02/2025,202,Retargeting - Cart Abandoners,1268.25,166476.0,2020
03/03/2025,202,Retargeting - Cart Abandoners,752.62,83946.0,3008
03/04/2025,202,Retargeting - Cart Abandoners,1213.81,126620.0,4965
03/05/2025,202,Retargeting - Cart Abandoners,800.77,131566.0,2001
03/06/2025,202,Retargeting - Cart Abandoners,1087.88,154551.0,5941
03/07/2025,202,Retargeting - Cart Abandoners,1070.46,193550.0,2146
03/08/2025,202,Retargeting - Cart Abandoners,778.72,129495.0,3254
03/09/2025,202,Retargeting - Cart Abandoners,1000.93,186605.0,1917
03/10/2025,202,Retargeting - Cart Abandoners,1180.0,124906.0,3155
03/11/2025,202,Retargeting - Cart Abandoners,1113.88,150949.0,2755
03/12/2025,202,Retargeting - Cart Abandoners,1053.15,129177.0,4925
03/13/2025,202,Retargeting - Cart Abandoners,1188.7,188068.0,6205
03/14/2025,202,Retargeting - Cart Abandoners,1191.5,147906.0,1895
03/15/2025,202,Retargeting - Cart Abandoners,941.06,180689.0,4385
03/16/2025,202,Retargeting - Cart Abandoners,1226.97,191447.0,6784
03/17/2025,202,Retargeting - Cart Abandoners,803.99,146071.0,1741
03/18/2025,202,Retargeting - Cart Abandoners,708.05,109159.0,2264
03/19/2025,202,Retargeting - Cart Abandoners,1254.46,205417.0,4071
03/20/2025,202,Retargeting - Cart Abandoners,1158.72,,8401
03/21/2025,202,Retargeting - Cart Abandoners,1000.61,132226.0,5063
03/22/2025,202,Retargeting - Cart Abandoners,1202.62,169500.0,6659
03/23/2025,202,Retargeting - Cart Abandoners,785.81,143128.0,2180
03/24/2025,202,Retargeting - Cart Abandoners,1100.06,118648.0,3740
03/25/2025,202,Retargeting - Cart Abandoners,1221.52,136993.0,2985
03/26/2025,202,Retargeting - Cart Abandoners,1239.09,177858.0,6753
03/27/2025,202,Retargeting - Cart Abandoners,702.32,92170.0,2514
03/28/2025,202,Retargeting - Cart Abandoners,825.35,160265.0,3492
03/29/2025,202,Retargeting - Cart Abandoners,1223.18,127103.0,3595
03/30/2025,202,Retargeting - Cart Abandoners,838.37,93921.0,1802
03/31/2025,202,Retargeting - Cart Abandoners,1282.69,204686.0,5721
04/01/2025,202,Retargeting - Cart Abandoners,771.92,114179.0,3949
04/02/2025,202,Retargeting - Cart Abandoners,983.07,188002.0,2624
04/03/2025,202,Retargeting - Cart Abandoners,1031.83,125663.0,2321
04/04/2025,202,Retargeting - Cart Abandoners,930.06,123756.0,2125
04/05/2025,202,Retargeting - Cart Abandoners,877.24,172958.0,5042
04/06/2025,202,Retargeting - Cart Abandoners,697.66,73352.0,899
04/07/2025,202,Retargeting - Cart Abandoners,1208.53,237164.0,4959
04/08/2025,202,Retargeting - Cart Abandoners,1225.15,,1606
04/09/2025,202,Retargeting - Cart Abandoners,1052.4,133976.0,3386
04/10/2025,202,Retargeting - Cart Abandoners,1122.9,169131.0,2679
04/11/2025,202,Retargeting - Cart Abandoners,1109.13,217474.0,2423
04/12/2025,202,Retargeting - Cart Abandoners,1193.44,200506.0,7674
04/13/2025,202,Retargeting - Cart Abandoners,970.76,189828.0,6094
04/14/2025,202,Retargeting - Cart Abandoners,812.8,82604.0,1712
04/15/2025,202,Retargeting - Cart Abandoners,1131.41,145845.0,5471
04/16/2025,202,Retargeting - Cart Abandoners,744.63,96382.0,2741
04/17/2025,202,Retargeting - Cart Abandoners,1002.35,104033.0,3466
04/18/2025,202,Retargeting - Cart Abandoners,1117.65,168339.0,3523
04/19/2025,202,Retargeting - Cart Abandoners,891.48,134799.0,2746
04/20/2025,202,Retargeting - Cart Abandoners,842.57,102290.0,2901
04/21/2025,202,Retargeting - Cart Abandoners,1168.09,129673.0,1575
04/22/2025,202,Retargeting - Cart Abandoners,857.97,133491.0,1912
04/23/2025,202,Retargeting - Cart Abandoners,894.08,139578.0,5092
04/24/2025,202,Retargeting - Cart Abandoners,1045.78,184895.0,5759
04/25/2025,202,Retargeting - Cart Abandoners,1134.35,169368.0,4857
04/26/2025,202,Retargeting - Cart Abandoners,739.79,129268.0,2397
04/27/2025,202,Retargeting - Cart Abandoners,837.63,97301.0,2043
04/28/2025,202,Retargeting - Cart Abandoners,1157.95,220527.0,5891
04/29/2025,202,Retargeting - Cart Abandoners,1165.65,117098.0,2715
04/30/2025,202,Retargeting - Cart Abandoners,1133.05,195156.0,7223
05/01/2025,202,Retargeting - Cart Abandoners,1287.35,143227.0,4952
05/02/2025,202,Retargeting - Cart Abandoners,1282.93,206192.0,3442
05/03/2025,202,Retargeting - Cart Abandoners,1234.53,143330.0,4734
05/04/2025,202,Retargeting - Cart Abandoners,1181.63,132626.0,4813
05/05/2025,202,Retargeting - Cart Abandoners,1285.12,244574.0,6607
05/06/2025,202,Retargeting - Cart Abandoners,722.76,141459.0,5100
05/07/2025,202,Retargeting - Cart Abandoners,1238.56,148999.0,2438
05/08/2025,202,Retargeting - Cart Abandoners,1126.12,186467.0,2652
05/09/2025,202,Retargeting - Cart Abandoners,972.31,138038.0,1744
05/10/2025,202,Retargeting - Cart Abandoners,1271.75,134419.0,4791
05/11/2025,202,Retargeting - Cart Abandoners,1121.9,161682.0,1954
05/12/2025,202,Retargeting - Cart Abandoners,988.03,197566.0,5628
05/13/2025,202,Retargeting - Cart Abandoners,914.73,105773.0,1625
05/14/2025,202,Retargeting - Cart Abandoners,983.37,104938.0,2975
05/15/2025,202,Retargeting - Cart Abandoners,840.51,159541.0,2846
05/16/2025,202,Retargeting - Cart Abandoners,1228.57,223742.0,5150
05/17/2025,202,Retargeting - Cart Abandoners,931.57,126303.0,4554
05/18/2025,202,Retargeting - Cart Abandoners,1067.2,211308.0,6439
05/19/2025,202,Retargeting - Cart Abandoners,916.1,,5300
05/20/2025,202,Retargeting - Cart Abandoners,1135.87,211323.0,3187
05/21/2025,202,Retargeting - Cart Abandoners,1026.92,199741.0,5529
05/22/2025,202,Retargeting - Cart Abandoners,1049.11,106557.0,3867
05/23/2025,202,Retargeting - Cart Abandoners,1040.37,188852.0,3022
05/24/2025,202,Retargeting - Cart Abandoners,695.68,109429.0,3451
05/25/2025,202,Retargeting - Cart Abandoners,1166.45,167759.0,2991
05/26/2025,202,Retargeting - Cart Abandoners,1187.6,169535.0,4374
05/27/2025,202,Retargeting - Cart Abandoners,1256.85,134420.0,4173
05/28/2025,202,Retargeting - Cart Abandoners,1030.01,181058.0,5318
05/29/2025,202,Retargeting - Cart Abandoners,992.61,190595.0,5894
05/30/2025,202,Retargeting - Cart Abandoners,714.0,113554.0,3873
05/31/2025,202,Retargeting - Cart Abandoners,1082.65,123341.0,3392
06/01/2025,202,Retargeting - Cart Abandoners,1053.29,122443.0,1504
06/02/2025,202,Retargeting - Cart Abandoners,725.74,120289.0,1605
06/03/2025,202,Retargeting - Cart Abandoners,1158.62,193591.0,6065
06/04/2025,202,Retargeting - Cart Abandoners,1198.79,215428.0,6410
06/05/2025,202,Retargeting - Cart Abandoners,1100.0,142679.0,1505
06/06/2025,202,Retargeting - Cart Abandoners,1246.37,214600.0,8366
06/07/2025,202,Retargeting - Cart Abandoners,768.21,135108.0,5381
06/08/2025,202,Retargeting - Cart Abandoners,1240.33,177472.0,1958
06/09/2025,202,Retargeting - Cart Abandoners,1210.49,133670.0,3567
06/10/2025,202,Retargeting - Cart Abandoners,1040.43,105991.0,2936
06/11/2025,202,Retargeting - Cart Abandoners,837.31,117324.0,3564
06/12/2025,202,Retargeting - Cart Abandoners,1088.25,201382.0,6276
06/13/2025,202,Retargeting - Cart Abandoners,718.91,88105.0,1322
06/14/2025,202,Retargeting - Cart Abandoners,915.29,135943.0,4176
06/15/2025,202,Retargeting - Cart Abandoners,979.41,146095.0,5753
06/16/2025,202,Retargeting - Cart Abandoners,1080.11,193227.0,7638
06/17/2025,202,Retargeting - Cart Abandoners,711.05,112629.0,2204
06/18/2025,202,Retargeting - Cart Abandoners,724.92,99889.0,1385
06/19/2025,202,Retargeting - Cart Abandoners,1026.81,173668.0,2351
06/20/2025,202,Retargeting - Cart Abandoners,910.89,144678.0,1631
06/21/2025,202,Retargeting - Cart Abandoners,1068.36,108118.0,2480
06/22/2025,202,Retargeting - Cart Abandoners,1286.65,251309.0,3814
06/23/2025,202,Retargeting - Cart Abandoners,984.84,172439.0,6241
06/24/2025,202,Retargeting - Cart Abandoners,966.47,104964.0,3380
06/25/2025,202,Retargeting - Cart Abandoners,1273.87,237936.0,6839
06/26/2025,202,Retargeting - Cart Abandoners,829.31,162895.0,4655
06/27/2025,202,Retargeting - Cart Abandoners,841.58,101235.0,3292
06/28/2025,202,Retargeting - Cart Abandoners,928.11,178006.0,2885
06/29/2025,202,Retargeting - Cart Abandoners,1094.02,210364.0,5536
06/30/2025,202,Retargeting - Cart Abandoners,707.88,99116.0,1060
07/01/2025,202,Retargeting - Cart Abandoners,864.24,133402.0,4315
07/02/2025,202,Retargeting - Cart Abandoners,1276.54,183250.0,3859
07/03/2025,202,Retargeting - Cart Abandoners,934.12,110444.0,4175
07/04/2025,202,Retargeting - Cart Abandoners,1228.1,203260.0,2518
07/05/2025,202,Retargeting - Cart Abandoners,945.94,140201.0,5289
07/06/2025,202,Retargeting - Cart Abandoners,706.72,114751.0,2083
07/07/2025,202,Retargeting - Cart Abandoners,913.91,92171.0,1489
07/08/2025,202,Retargeting - Cart Abandoners,1036.24,155013.0,2051
07/09/2025,202,Retargeting - Cart Abandoners,936.87,167387.0,2534
07/10/2025,202,Retargeting - Cart Abandoners,956.24,180213.0,2855
07/11/2025,202,Retargeting - Cart Abandoners,820.54,122328.0,3401
07/12/2025,202,Retargeting - Cart Abandoners,900.92,113854.0,3292
07/13/2025,202,Retargeting - Cart Abandoners,926.08,171109.0,2958
07/14/2025,202,Retargeting - Cart Abandoners,1178.72,214725.0,3723
07/15/2025,202,Retargeting - Cart Abandoners,1129.89,126283.0,2528
07/16/2025,202,Retargeting - Cart Abandoners,1040.19,181867.0,5852
07/17/2025,202,Retargeting - Cart Abandoners,860.1,153102.0,4153
07/18/2025,202,Retargeting - Cart Abandoners,737.13,127992.0,4669
07/19/2025,202,Retargeting - Cart Abandoners,1258.81,157109.0,5490
07/20/2025,202,Retargeting - Cart Abandoners,1215.39,215105.0,6759
07/21/2025,202,Retargeting - Cart Abandoners,1186.37,182715.0,6248
07/22/2025,202,Retargeting - Cart Abandoners,1157.4,161676.0,3739
07/23/2025,202,Retargeting - Cart Abandoners,1057.22,106064.0,4035
07/24/2025,202,Retargeting - Cart Abandoners,1136.32,191970.0,2505
07/25/2025,202,Retargeting - Cart Abandoners,853.83,102499.0,2363
07/26/2025,202,Retargeting - Cart Abandoners,769.35,104079.0,2393
07/27/2025,202,Retargeting - Cart Abandoners,961.79,177663.0,5875
07/28/2025,202,Retargeting - Cart Abandoners,757.29,131087.0,4890
07/29/2025,202,Retargeting - Cart Abandoners,1000.37,186650.0,2334
07/30/2025,202,Retargeting - Cart Abandoners,908.15,152814.0,3044
07/31/2025,202,Retargeting - Cart Abandoners,919.55,,4995
08/01/2025,202,Retargeting - Cart Abandoners,802.39,111888.0,2675
08/02/2025,202,Retargeting - Cart Abandoners,1236.47,125688.0,4202
08/03/2025,202,Retargeting - Cart Abandoners,841.26,146172.0,2842
08/04/2025,202,Retargeting - Cart Abandoners,954.64,130594.0,1616
08/05/2025,202,Retargeting - Cart Abandoners,834.31,120003.0,4144
08/06/2025,202,Retargeting - Cart Abandoners,842.23,123498.0,1541
08/07/2025,202,Retargeting - Cart Abandoners,1208.39,181583.0,3103
08/08/2025,202,Retargeting - Cart Abandoners,716.29,80120.0,1343
08/09/2025,202,Retargeting - Cart Abandoners,708.04,135189.0,4811
08/10/2025,202,Retargeting - Cart Abandoners,1229.55,208054.0,6659
08/11/2025,202,Retargeting - Cart Abandoners,761.25,143522.0,1631
08/12/2025,202,Retargeting - Cart Abandoners,960.31,96628.0,2283
08/13/2025,202,Retargeting - Cart Abandoners,1122.41,115882.0,2897
08/14/2025,202,Retargeting - Cart Abandoners,1280.67,198784.0,3086
08/15/2025,202,Retargeting - Cart Abandoners,846.94,152959.0,2161
08/16/2025,202,Retargeting - Cart Abandoners,942.92,159993.0,4163
08/17/2025,202,Retargeting - Cart Abandoners,1086.4,203942.0,3957
08/18/2025,202,Retargeting - Cart Abandoners,919.05,149913.0,3230
08/19/2025,202,Retargeting - Cart Abandoners,768.02,112540.0,1447
08/20/2025,202,Retargeting - Cart Abandoners,895.66,152224.0,2057
08/21/2025,202,Retargeting - Cart Abandoners,1205.97,160450.0,3482
08/22/2025,202,Retargeting - Cart Abandoners,861.24,170851.0,2481
08/23/2025,202,Retargeting - Cart Abandoners,1271.29,225434.0,5313
08/24/2025,202,Retargeting - Cart Abandoners,1113.84,215334.0,7528
08/25/2025,202,Retargeting - Cart Abandoners,1017.27,145665.0,4543
08/26/2025,202,Retargeting - Cart Abandoners,851.84,159128.0,2208
08/27/2025,202,Retargeting - Cart Abandoners,987.13,167109.0,4592
08/28/2025,202,Retargeting - Cart Abandoners,832.51,166306.0,6527
08/29/2025,202,Retargeting - Cart Abandoners,971.37,150452.0,5329
08/30/2025,202,Retargeting - Cart Abandoners,763.57,151218.0,3476
08/31/2025,202,Retargeting - Cart Abandoners,778.26,137646.0,4134
09/01/2025,202,Retargeting - Cart Abandoners,1180.13,132666.0,1593
09/02/2025,202,Retargeting - Cart Abandoners,1161.26,229422.0,2826
09/03/2025,202,Retargeting - Cart Abandoners,813.83,139147.0,1611
09/04/2025,202,Retargeting - Cart Abandoners,990.52,155106.0,1888
09/05/2025,202,Retargeting - Cart Abandoners,1150.2,190426.0,6038
09/06/2025,202,Retargeting - Cart Abandoners,1168.33,133577.0,3846
09/07/2025,202,Retargeting - Cart Abandoners,1255.16,146706.0,4993
09/08/2025,202,Retargeting - Cart Abandoners,1261.81,224155.0,3282
09/09/2025,202,Retargeting - Cart Abandoners,823.92,101387.0,1037
09/10/2025,202,Retargeting - Cart Abandoners,758.4,146506.0,3906
09/11/2025,202,Retargeting - Cart Abandoners,749.91,143564.0,1964
09/12/2025,202,Retargeting - Cart Abandoners,862.29,99319.0,1489
09/13/2025,202,Retargeting - Cart Abandoners,898.93,107394.0,3403
09/14/2025,202,Retargeting - Cart Abandoners,784.23,143960.0,2374
09/15/2025,202,Retargeting - Cart Abandoners,1082.05,158544.0,2229
09/16/2025,202,Retargeting - Cart Abandoners,839.64,129352.0,3098
09/17/2025,202,Retargeting - Cart Abandoners,793.6,82267.0,1960
09/18/2025,202,Retargeting - Cart Abandoners,1132.83,210372.0,7652
09/19/2025,202,Retargeting - Cart Abandoners,1007.64,195413.0,7381
09/20/2025,202,Retargeting - Cart Abandoners,1000.21,100957.0,1255
09/21/2025,202,Retargeting - Cart Abandoners,755.82,120346.0,3979
09/22/2025,202,Retargeting - Cart Abandoners,722.22,77113.0,2903
09/23/2025,202,Retargeting - Cart Abandoners,1088.16,178437.0,6818
09/24/2025,202,Retargeting - Cart Abandoners,1090.37,142548.0,4219
09/25/2025,202,Retargeting - Cart Abandoners,1059.13,181740.0,4853
09/26/2025,202,Retargeting - Cart Abandoners,964.68,177985.0,2358
09/27/2025,202,Retargeting - Cart Abandoners,1113.89,198045.0,6827
09/28/2025,202,Retargeting - Cart Abandoners,831.13,148552.0,4475
09/29/2025,202,Retargeting - Cart Abandoners,877.2,145808.0,1638
09/30/2025,202,Retargeting - Cart Abandoners,724.26,116336.0,3854
10/01/2025,202,Retargeting - Cart Abandoners,863.7,92879.0,1795
10/02/2025,202,Retargeting - Cart Abandoners,1084.02,,3573
10/03/2025,202,Retargeting - Cart Abandoners,965.69,178303.0,4296
10/04/2025,202,Retargeting - Cart Abandoners,705.22,135073.0,3708
10/05/2025,202,Retargeting - Cart Abandoners,1126.89,187158.0,6217
10/06/2025,202,Retargeting - Cart Abandoners,1283.32,147555.0,2320
10/07/2025,202,Retargeting - Cart Abandoners,808.05,95188.0,1549
10/08/2025,202,Retargeting - Cart Abandoners,978.6,113555.0,3991
10/09/2025,202,Retargeting - Cart Abandoners,1037.82,204279.0,2996
10/10/2025,202,Retargeting - Cart Abandoners,930.44,143004.0,3022
10/11/2025,202,Retargeting - Cart Abandoners,1166.79,187193.0,2322
10/12/2025,202,Retargeting - Cart Abandoners,1050.95,148075.0,4626
10/13/2025,202,Retargeting - Cart Abandoners,997.33,149997.0,5426
10/14/2025,202,Retargeting - Cart Abandoners,745.56,105879.0,3126
10/15/2025,202,Retargeting - Cart Abandoners,1215.63,141922.0,2745
10/16/2025,202,Retargeting - Cart Abandoners,1061.54,164738.0,4355
10/17/2025,202,Retargeting - Cart Abandoners,1077.56,150013.0,5940
10/18/2025,202,Retargeting - Cart Abandoners,1163.02,207721.0,7531
10/19/2025,202,Retargeting - Cart Abandoners,984.05,158102.0,2758
10/20/2025,202,Retargeting - Cart Abandoners,1046.3,177671.0,5977
10/21/2025,202,Retargeting - Cart Abandoners,766.42,140282.0,1756
10/22/2025,202,Retargeting - Cart Abandoners,812.44,87266.0,3080
10/23/2025,202,Retargeting - Cart Abandoners,1240.22,156514.0,4762
10/24/2025,202,Retargeting - Cart Abandoners,895.6,109577.0,3131
10/25/2025,202,Retargeting - Cart Abandoners,1019.66,179895.0,2827
10/26/2025,202,Retargeting - Cart Abandoners,874.22,106190.0,2594
10/27/2025,202,Retargeting - Cart Abandoners,912.43,102915.0,3434
10/28/2025,202,Retargeting - Cart Abandoners,1101.92,174114.0,6721
10/29/2025,202,Retargeting - Cart Abandoners,1230.14,154314.0,5560
10/30/2025,202,Retargeting - Cart Abandoners,794.51,80923.0,1861
10/31/2025,202,Retargeting - Cart Abandoners,889.35,89673.0,2072
11/01/2025,202,Retargeting - Cart Abandoners,1472.28,183049.0,5217
11/02/2025,202,Retargeting - Cart Abandoners,1753.8,181740.0,4413
11/03/2025,202,Retargeting - Cart Abandoners,1160.03,199849.0,4672
11/04/2025,202,Retargeting - Cart Abandoners,1371.06,182432.0,2923
11/05/2025,202,Retargeting - Cart Abandoners,1365.18,258590.0,3837
11/06/2025,202,Retargeting - Cart Abandoners,1290.14,197604.0,4390
11/07/2025,202,Retargeting - Cart Abandoners,1161.48,168353.0,4530
11/08/2025,202,Retargeting - Cart Abandoners,1695.08,310341.0,4741
11/09/2025,202,Retargeting - Cart Abandoners,1284.16,174481.0,2015
11/10/2025,202,Retargeting - Cart Abandoners,1416.42,213399.0,4633
11/11/2025,202,Retargeting - Cart Abandoners,1729.98,323083.0,5640
11/12/2025,202,Retargeting - Cart Abandoners,1094.84,202916.0,6507
11/13/2025,202,Retargeting - Cart Abandoners,1733.74,205944.0,4330
11/14/2025,202,Retargeting - Cart Abandoners,1295.2,206609.0,5550
11/15/2025,202,Retargeting - Cart Abandoners,1101.4,115390.0,1615
11/16/2025,202,Retargeting - Cart Abandoners,1273.13,235495.0,2803
11/17/2025,202,Retargeting - Cart Abandoners,1782.24,353768.0,6053
11/18/2025,202,Retargeting - Cart Abandoners,1643.68,316606.0,8379
11/19/2025,202,Retargeting - Cart Abandoners,1546.31,306864.0,5881
11/20/2025,202,Retargeting - Cart Abandoners,1344.42,201817.0,5960
11/21/2025,202,Retargeting - Cart Abandoners,1305.45,212601.0,5387
11/22/2025,202,Retargeting - Cart Abandoners,1800.35,235068.0,3771
11/23/2025,202,Retargeting - Cart Abandoners,1468.77,215416.0,7902
11/24/2025,202,Retargeting - Cart Abandoners,1427.69,157804.0,2250
11/25/2025,202,Retargeting - Cart Abandoners,1623.64,215865.0,2810
11/26/2025,202,Retargeting - Cart Abandoners,1124.85,215391.0,4367
11/27/2025,202,Retargeting - Cart Abandoners,1557.6,193971.0,2550
11/28/2025,202,Retargeting - Cart Abandoners,1582.95,170824.0,4102
11/29/2025,202,Retargeting - Cart Abandoners,1519.33,153510.0,4336
11/30/2025,202,Retargeting - Cart Abandoners,1892.93,338457.0,8637
12/01/2025,202,Retargeting - Cart Abandoners,1076.14,180912.0,6283
12/02/2025,202,Retargeting - Cart Abandoners,1564.14,230385.0,4546
12/03/2025,202,Retargeting - Cart Abandoners,1574.75,243891.0,6619
12/04/2025,202,Retargeting - Cart Abandoners,1104.94,130844.0,4877
12/05/2025,202,Retargeting - Cart Abandoners,1693.25,179869.0,3919
12/06/2025,202,Retargeting - Cart Abandoners,1731.65,191705.0,5990
12/07/2025,202,Retargeting - Cart Abandoners,1931.52,239272.0,4769
12/08/2025,202,Retargeting - Cart Abandoners,1502.57,277884.0,8663
12/09/2025,202,Retargeting - Cart Abandoners,1140.46,202094.0,7702
12/10/2025,202,Retargeting - Cart Abandoners,1477.89,240471.0,7070
12/11/2025,202,Retargeting - Cart Abandoners,1891.04,296519.0,7568
12/12/2025,202,Retargeting - Cart Abandoners,1212.9,163101.0,2214
12/13/2025,202,Retargeting - Cart Abandoners,1234.73,197719.0,5587
12/14/2025,202,Retargeting - Cart Abandoners,1085.64,140513.0,1752
12/15/2025,202,Retargeting - Cart Abandoners,1919.04,312078.0,11957
12/16/2025,202,Retargeting - Cart Abandoners,1124.53,176002.0,6374
12/17/2025,202,Retargeting - Cart Abandoners,1774.43,200175.0,3129
12/18/2025,202,Retargeting - Cart Abandoners,1287.12,,6994
12/19/2025,202,Retargeting - Cart Abandoners,1226.49,158315.0,5400
12/20/2025,202,Retargeting - Cart Abandoners,1256.57,197264.0,6872
12/21/2025,202,Retargeting - Cart Abandoners,1279.2,212210.0,6820
12/22/2025,202,Retargeting - Cart Abandoners,1049.46,150939.0,2423
12/23/2025,202,Retargeting - Cart Abandoners,1699.78,292290.0,5694
12/24/2025,202,Retargeting - Cart Abandoners,1555.37,199755.0,5773
12/25/2025,202,Retargeting - Cart Abandoners,1273.2,245713.0,6463
12/26/2025,202,Retargeting - Cart Abandoners,1333.76,202822.0,4904
12/27/2025,202,Retargeting - Cart Abandoners,1445.64,211489.0,8063
12/28/2025,202,Retargeting - Cart Abandoners,1382.37,,1676
12/29/2025,202,Retargeting - Cart Abandoners,1669.9,197809.0,2629
12/30/2025,202,Retargeting - Cart Abandoners,1361.75,211139.0,7067
12/31/2025,202,Retargeting - Cart Abandoners,1812.36,315737.0,12157
